"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2412 Rådgivning inden for finans, pension, forsikring og investering";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2413 Arbejde med analyse, produktudvikling og vedligeholdelse inden for finans, pension og forsikring";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"242 Arbejde inden for virksomhedsadministration - privat og offentlig";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2421 Analytikerarbejde inden for ledelse og virksomhedsorganisation";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2422 Arbejde med virksomhedsstrategi/policy";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2423 Arbejde med analyse og rådgivning inden for HR";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2424 Arbejde med personaleudvikling og -oplæring";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"243 Arbejde inden for salg, marketing og PR";174.99
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2431 Arbejde inden for reklame og marketing";165.84
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2432 Arbejde inden for PR";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2433 Arbejde inden for teknisk og medicinsk salg (undtagen informations- og kommunikationsteknologi)";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2434 Arbejde inden for salg af informations- og kommunikationsteknologi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"25 Arbejde inden for informations- og kommunikationsteknologi";205.92
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"251 Udvikling og analyse af software og applikatoner";217.20
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2511 Systemanalytikerarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2512 Softwareudvikling";219.58
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2513 Web- og multimedieudvikling";..
